,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,الواردات حسب الأصناف والدول,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,,,,,,,Imports by Commodities and Countries,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,الوزن طن,القيمة مليون ريال,,عام,,2020,Year,,Value  (Million S R),Weight Tons,
3,,,,,,,,,,,الصادرات,,إعادة الصادرات,,المجموع,
4,,,,,,,,,,,Exports,,ReExports,,Total,
5,,الفصل,,,رقم البند,,,,,,الوزن,القيمة,الوزن,القيمة,الوزن,القيمة
6,,,وصف الفصل,Chapter Description,Item No.,الأصناف,Commodities,,,* سلع ذات وحدات عددية,Weight,Value,Weight,Value,Weight,Value
2862,,,,,26202900,غيرها من رواسب بنزين محتوي على رصاص ورواسب المركبات,OTHER DEPOSITS CONTAINING GASLINE,,,,6854.784,93.543604,0,0,6854.784,93.543604
2863,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,38.552,0.086246,0,0,38.552,0.086246
2864,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,6816.232,93.457358,0,0,6816.232,93.457358
2865,,,,,26203000,بقايا محتويه بصوره رئيسيه على نحاس،,RESIDUES CONTAINING MAINLY COPPER,,,,43.18,0.514603,0,0,43.18,0.514603
2866,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,43.18,0.514603,0,0,43.18,0.514603
2867,,27,وقود معدني، زيوت وشموع,"MINERAL FUELS, OILS AND WAXES",,,,,,,397051508.32499987,447599.2252600003,18528.658999999996,139.109699,397070036.98399985,447738.33495900006
2868,,,,,27011100,انثراسيت,ANTHRACITE,,,,34.5,0.063477,40,0.0342,74.5,0.097677
2869,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,2,0.00525,0,0,2,0.00525
2870,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0,0,40,0.0342,40,0.0342
2871,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,32.5,0.058227,0,0,32.5,0.058227
2872,,,,,27011900,غيره من فحم حجرى,OTHER COAL,,,,108.595,0.28886,0.06,0.00017,108.655,0.28903
2873,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0.5,0.002,0.06,0.00017,0.56,0.00217
2874,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,108.095,0.28686,0,0,108.095,0.28686
2875,,,,,27012000,فحم حجرى مكتل،(كرات،او قوالب مثلا)ـ ومواد وقود صلبه مماثله,"BRIQUETTES, OVOIDS AND SIMILAR SOLID FUELS",,,,0.005,0.00065,19.518,0.28277,19.523000000000003,0.28342
2876,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,4,0.01,4,0.01
2877,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.005,0.00065,15.518,0.27277,15.523000000000001,0.27342
2878,,,,,27021000,ليجنيت ، غير مكتل,"LIGNITE, NOT AGGLOMERATED",,,,0,0,213.452,0.548974,213.452,0.548974
2879,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,65.52,0.158571,65.52,0.158571
2880,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,147.932,0.390403,147.932,0.390403
2881,,,,,27030010,خنور للاستخدام في التربة الزراعية او لتحسين خواص التربة,FOR USING IN AN AGRICULTURE SOIL OR IMPROVING THE SOIL,,,,36.7,0.0813,0,0,36.7,0.0813
2882,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,36.7,0.0813,0,0,36.7,0.0813
2883,,,,,27040010,فحم مجمر ( كوك )ـ  او نصف مجمر ، من فحم حجرى او من خنور,"COKE AND SEMI-COKE OF COAL, OF LIGNITE OR PEAT",,,,0,0,19.69,0.030273,19.69,0.030273
2884,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,19.69,0.030273,19.69,0.030273
2885,,,,,27071000,بنزول,BENZOLE,,,,54801.979999999996,82.940045,0,0,54801.979999999996,82.940045
2886,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,34827.31,46.664267,0,0,34827.31,46.664267
2887,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,15030.26,29.392177,0,0,15030.26,29.392177
2888,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,4944.41,6.883601,0,0,4944.41,6.883601
2889,,,,,27073000,اكسيلول,XYLOLE,,,,587150,1908.046681,0,0,587150,1908.046681
2890,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,206350,670.570437,0,0,206350,670.570437
2891,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,209000,679.182076,0,0,209000,679.182076
2892,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,104250,338.778622,0,0,104250,338.778622
2893,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,67550,219.515546,0,0,67550,219.515546
2894,,,,,27075000,مخاليط هيدروكربونيه عطريه اخر,OTHER AROMATIC HYDROCARBON MIXTURES,,,,223000,288.15,0,0,223000,288.15
2895,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,223000,288.15,0,0,223000,288.15
2896,,,,,27079900,غيرها من زيوت ومنتجات ناتجه من قطران الفحم الحجرى,OTHER OILS AND PRODUCTS FROM COAL TARS,,,,193512.85199999998,168.739585,0,0,193512.85199999998,168.739585
2897,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,2490.37,2.589516,0,0,2490.37,2.589516
2898,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,390.71,0.513644,0,0,390.71,0.513644
2899,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0.001,0.002421,0,0,0.001,0.002421
2900,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,0.001,0.000864,0,0,0.001,0.000864
2901,,,,,,,,دول اوروبا عدا دول الاتحاد الأوروبي,EUROPE NOT EUROPEAN UNION,,0,0.000471,0,0,0,0.000471
2902,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,190631.77,165.632669,0,0,190631.77,165.632669
2903,,,,,27090000,زيوت نفط خام,CRUDE PETROLEUM OILS,,,,335109578.839,376434.413011,0,0,335109578.839,376434.413011
2904,,,,,,,,دول استراليا وجزر الباسفيك,AUSTRALIA AND OCEANIA,*,280648.05,325.952581,0,0,280648.05,325.952581
2905,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,14504343.252,16916.975483,0,0,14504343.252,16916.975483
2906,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,234013744.36,268799.028364,0,0,234013744.36,268799.028364
2907,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,4503280.587,5588.933205,0,0,4503280.587,5588.933205
2908,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,34592170.977,34830.053053,0,0,34592170.977,34830.053053
2909,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,7337603.751,8345.429142,0,0,7337603.751,8345.429142
2910,,,,,,,,دول امريكا الجنوبية,SOUTH AMERICA,*,2579945.32,2954.918066,0,0,2579945.32,2954.918066
2911,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,*,27624364.064,26785.858836,0,0,27624364.064,26785.858836
2912,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,9673478.478,11887.264281,0,0,9673478.478,11887.264281
2913,,,,,27101111,نافثا خفيفـه,LIGHT NAPHTHA,,,,325544.54000000004,470.28380599999997,0,0,325544.54000000004,470.28380599999997
2914,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,105618.12,152.782197,0,0,105618.12,152.782197
2915,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,219926.42,317.501609,0,0,219926.42,317.501609
2916,,,,,27101112,نافثا كامله,FULL WHOLE NAPHTHA,,,,4094881.2279999997,5133.052283000001,0,0,4094881.2279999997,5133.052283000001
2917,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,663493.021,819.203344,0,0,663493.021,819.203344
2918,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,3396411.732,4265.650263,0,0,3396411.732,4265.650263
2919,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,34976.475,48.198676,0,0,34976.475,48.198676
2920,,,,,27101113,نافثا مهذبه,REFORMED NAPHTHA,,,,314887.144,424.769129,0,0,314887.144,424.769129
2921,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,314887.144,424.769129,0,0,314887.144,424.769129
2922,,,,,27101121,بنزين محركات,ENGINE  GASOLINE,,,,2180557.969,2755.224718,0,0,2180557.969,2755.224718
2923,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,350313.594,450.761784,0,0,350313.594,450.761784
2924,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,318014.059,295.805652,0,0,318014.059,295.805652
2925,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,34972.9,23.338187,0,0,34972.9,23.338187
2926,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,102539.3,167.156663,0,0,102539.3,167.156663
2927,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,43999.539,39.549118,0,0,43999.539,39.549118
2928,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1330718.577,1778.613314,0,0,1330718.577,1778.613314
2929,,,,,27101122, وقود طائرات نفاثة,JET AIRPLANE FUEL,,,,3592007.5270000002,4401.256747,0,0,3592007.5270000002,4401.256747
2930,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,546877.629,659.890394,0,0,546877.629,659.890394
2931,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,448028.632,525.699439,0,0,448028.632,525.699439
2932,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,1312155.412,1579.30957,0,0,1312155.412,1579.30957
2933,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,102983.643,105.867951,0,0,102983.643,105.867951
2934,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,65097.182,85.992971,0,0,65097.182,85.992971
2935,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1116865.029,1444.496422,0,0,1116865.029,1444.496422
2936,,,,,27101131,ديزل للمحركات,ENGINE DIESEL,,,,14117222.086999997,17545.825825,0,0,14117222.086999997,17545.825825
2937,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,793140.136,882.059434,0,0,793140.136,882.059434
2938,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,1697660.392,2129.52158,0,0,1697660.392,2129.52158
2939,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,1187480.426,1663.629734,0,0,1187480.426,1663.629734
2940,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,7715347.722,9471.277447,0,0,7715347.722,9471.277447
2941,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,1797624.374,2360.730863,0,0,1797624.374,2360.730863
2942,,,,,,,,دول امريكا الجنوبية,SOUTH AMERICA,,39864.724,45.559197,0,0,39864.724,45.559197
2943,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,886104.313,993.04757,0,0,886104.313,993.04757
2944,,,,,27101212,نافثا كامله,FULL WHOLE NAPHTHA,,,,208216.673,165.532156,0,0,208216.673,165.532156
2945,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,138087.013,135.194721,0,0,138087.013,135.194721
2946,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,70129.66,30.337435,0,0,70129.66,30.337435
2947,,,,,27101214,بنزين طبيعى,NATURAL GASOLINE,,,,4515794.204000001,5242.991737,0,0,4515794.204000001,5242.991737
2948,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,320226.316,445.825805,0,0,320226.316,445.825805
2949,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,429324.584,472.380033,0,0,429324.584,472.380033
2950,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,174781.652,212.87425,0,0,174781.652,212.87425
2951,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,266755.283,163.454955,0,0,266755.283,163.454955
2952,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,1320533.769,1488.23473,0,0,1320533.769,1488.23473
2953,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,*,88423.078,50.020863,0,0,88423.078,50.020863
2954,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,1915749.522,2410.201101,0,0,1915749.522,2410.201101
2955,,,,,27101219,غيرها من نافثا,OTHER NAPHTHA,,,,16411.467,34.94703,0,0,16411.467,34.94703
2956,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,76.933,0.199046,0,0,76.933,0.199046
2957,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,221.802,0.420233,0,0,221.802,0.420233
2958,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,16112.732,34.327751,0,0,16112.732,34.327751
2959,,,,,27101221,بنزين محركات,ENGINE  GASOLINE,,,,0,0,0,0.010419,0,0.010419
2960,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,0,0,0,0.010419,0,0.010419
2961,,,,,27101223, وقود طائرات أخرى,AIRPLANE OTHER FUEL,,,,486.025,0.678981,0,1.530745,486.025,2.209726
2962,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,486.025,0.678981,0,0,486.025,0.678981
2963,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,*,0,0,0,1.530745,0,1.530745
2964,,,,,27101229,وقود متعدد الغرض,FUEL FOR   OTHER PURPOSES,,,,2191854.0209999997,2608.149927,0,0,2191854.0209999997,2608.149927
2965,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,83823.148,114.578715,0,0,83823.148,114.578715
2966,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,140336.146,154.940184,0,0,140336.146,154.940184
2967,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,68867.405,81.402801,0,0,68867.405,81.402801
2968,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,473866.535,528.746021,0,0,473866.535,528.746021
2969,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,600075.527,586.729847,0,0,600075.527,586.729847
2970,,,,,,,,دول اوروبا عدا دول الاتحاد الأوروبي,EUROPE NOT EUROPEAN UNION,*,43495.26,48.611834,0,0,43495.26,48.611834
2971,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,781390,1093.140525,0,0,781390,1093.140525
2972,,,,,27101231,ديزل للمحركات,ENGINE DIESEL,,,,0.49,0.0015,0,0,0.49,0.0015
2973,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,0.49,0.0015,0,0,0.49,0.0015
2974,,,,,27101232,ديزل لمولدات الكهرباء بما فيها مولدات كهرباء السفن,ELECTRICITY GENERATOR -INCLUDING SHIP ELECTRICITY,,,,0.06,0.0025,0,0,0.06,0.0025
2975,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,0.06,0.0025,0,0,0.06,0.0025
2976,,,,,27101239,ديزل لأغراض أخر,DIESEL FOR OTHER PURPOSES,,,,11019132.158,12790.156776999998,0,0,11019132.158,12790.156776999998
2977,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,843171.648,1038.265684,0,0,843171.648,1038.265684
2978,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,519925.645,715.318656,0,0,519925.645,715.318656
2979,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,788513.491,1061.009033,0,0,788513.491,1061.009033
2980,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,5406893.038,6261.971562,0,0,5406893.038,6261.971562
2981,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,3263937.58,3465.182848,0,0,3263937.58,3465.182848
2982,,,,,,,,دول امريكا الجنوبية,SOUTH AMERICA,*,45676.238,57.067532,0,0,45676.238,57.067532
2983,,,,,,,,دول اوروبا عدا دول الاتحاد الأوروبي,EUROPE NOT EUROPEAN UNION,*,104688.195,131.678035,0,0,104688.195,131.678035
2984,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,46326.323,59.663427,0,0,46326.323,59.663427
2985,,,,,27101241,زيوت وقود للسفن,BUNKER  OIL,,,,0.02,0.000298,0,98.274456,0.02,98.274754
2986,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,0,0,0,8.656828,0,8.656828
2987,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,0.02,0.000298,0,0,0.02,0.000298
2988,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,0,0,0,89.617628,0,89.617628
2989,,,,,27101249,غيرها من زيوت وقود,OTHER FUEL OILS,,,,0.18,0.00075,0,0,0.18,0.00075
2990,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,0.18,0.00075,0,0,0.18,0.00075
2991,,,,,27101911,زيوت اساسية,BASE OILS,,,,5970632.675,3887.569349,0,0.033,5970632.675,3887.602349
2992,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,53674.966,6.392688,0,0,53674.966,6.392688
2993,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,3902779.538,2106.985458,0,0,3902779.538,2106.985458
2994,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,53026.977,7.579809,0,0,53026.977,7.579809
2995,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,77307.587,91.930684,0,0,77307.587,91.930684
2996,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,640992.113,497.56799,0,0,640992.113,497.56799
2997,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,*,185051.774,104.435092,0,0,185051.774,104.435092
2998,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,1057799.72,1072.677628,0,0.033,1057799.72,1072.7106279999998
2999,,,,,27101912,زيوت تشحيم لمحركات البنزين,LUBRICATING OIL FOR FUEL ENGINE,,,,20190.178999999996,122.911914,0,0.30344400000000005,20190.178999999996,123.215358
3000,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,814.146,3.376781,0,0,814.146,3.376781
3001,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,286.126,2.640601,0,0,286.126,2.640601
3002,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,543.8,3.309288,0,0,543.8,3.309288
3003,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,*,54.5,0.293344,0,0,54.5,0.293344
3004,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,15736.116,92.426941,0,0.173686,15736.116,92.600627
3005,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,2755.491,20.864959,0,0.129758,2755.491,20.994716999999998
3006,,,,,27101913,زيوت تشحيم لمحركات الديزل,LUBRICATING OIL FOR DIESEL ENRINES,,,,22471.041999999998,133.497777,0,0.23160599999999998,22471.041999999998,133.72938299999998
3007,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,2102.871,11.129395,0,0,2102.871,11.129395
3008,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",*,297.053,0.742395,0,0,297.053,0.742395
3009,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,827.534,5.468493,0,0,827.534,5.468493
3010,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,17193.259,100.482156,0,0.070151,17193.259,100.552307
3011,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,2050.325,15.675338,0,0.161455,2050.325,15.836793
3012,,,,,27101914,زيوت تشحيم لتروس نقل الحركة اليدوي,LUBRICATING OIL FOR MOVEMENT SHIELDS,,,,987.366,5.586256,0,0.056264,987.366,5.642519999999999
3013,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,*,113.323,0.769838,0,0,113.323,0.769838
3014,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",*,18,0.123669,0,0,18,0.123669
3015,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,*,684.848,3.442487,0,0,684.848,3.442487
3016,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,*,171.195,1.250262,0,0.056264,171.195,1.306526
